date,facility_id,facility_name,region,department,electricity_kwh,fuel_liters,renewable_kwh,transport_km,process_units,production_output_tons,waste_tons,offsets_tco2e,scope1_tco2e,scope2_tco2e,scope3_tco2e,total_tco2e,carbon_intensity
2026-01-20,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4885.07,502.86,2137.28,944.07,1514.81,205.15,10.4,5.269,2.79948,1.60801,27.145446,26.284103,0.128119
2026-01-21,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,5373.68,501.1,2173.24,863.62,1453.37,204.53,11.65,4.021,2.72786,1.86664,27.556965,28.1304,0.137537
2026-01-22,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,5036.39,441.66,2716.15,900.1,1473.82,214.36,12.43,5.053,2.592667,1.375853,28.919189,27.834355,0.12985
2026-01-23,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3925.61,521.46,1618.59,1000.23,1282.36,181.33,8.69,4.164,2.664742,1.346594,24.002876,23.850203,0.13153
2026-01-24,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2568.98,381.41,976.09,516.92,899.33,115.6,7.89,4.572,1.875835,0.926955,16.584594,14.815046,0.128154
2026-01-25,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2648.38,279.55,1039.83,513.11,1121.22,149.98,5.63,2.703,1.788511,0.937144,19.181845,19.20418,0.128043
2026-01-26,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4310.09,530.4,1951.6,994.7,1569.36,223.72,9.44,5.248,2.928741,1.382512,28.688533,27.752203,0.124047
2026-01-27,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3747.21,467.76,1621.35,914.63,1494.13,214.94,11.81,3.917,2.682445,1.243415,28.731016,28.7401,0.133711
2026-01-28,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4249.43,424.69,1962.25,961.84,1476.38,196.89,9.9,4.376,2.561083,1.342083,26.094574,25.622047,0.130131
2026-01-29,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3678.2,484.9,1714.83,963.68,1486.52,212.57,10.56,4.252,2.7313,1.152679,27.987615,27.619301,0.129933
2026-01-30,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4316.34,423.86,1692.34,937.98,1497.71,229.98,8.27,3.236,2.57223,1.52866,28.807487,29.672713,0.129024
2026-01-31,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2362.47,292.98,719.45,682.99,1011.71,135.4,6.97,4.445,1.764792,0.950438,18.342877,16.613494,0.122701
2026-02-01,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2348.03,254.33,1134.52,603.57,938.31,132.39,6.29,3.514,1.584461,0.713923,17.700537,16.484709,0.124513
2026-02-02,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3757.02,475.87,1697.47,858.29,1694.8,238.15,12.68,4.067,2.862029,1.207146,31.453915,31.455824,0.132082
2026-02-03,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4487.83,507.66,1721.38,768.54,1543.6,211.32,8.24,4.63,2.803177,1.61041,26.766771,26.550084,0.125638
2026-02-04,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4197.35,489.93,1328.46,999.17,1383.96,187.58,9.61,3.956,2.665396,1.661,25.035573,25.40568,0.135436
2026-02-05,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4344.17,462.76,1669.08,863.83,1474.05,208.12,9.07,2.377,2.642531,1.557315,26.841209,28.664358,0.137732
2026-02-06,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4237.68,537.68,1908.3,808.69,1227.81,178.77,7.16,4.4,2.625992,1.36507,22.980167,22.571497,0.126257
2026-02-07,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3129.01,271.28,1376.39,481.53,870.0,111.39,6.86,3.834,1.549317,1.025895,15.694427,14.435529,0.12959
2026-02-08,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3200.12,310.73,1547.65,664.33,677.13,88.5,4.43,3.678,1.527783,0.972221,12.425312,11.246985,0.12708
2026-02-09,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,5156.56,469.77,2635.6,773.74,1368.36,187.24,9.48,4.132,2.555409,1.488628,24.804612,24.716287,0.132004
2026-02-10,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,5547.81,437.69,2748.85,938.67,1134.27,171.57,6.91,2.874,2.304151,1.649276,22.209624,23.288717,0.135741
2026-02-11,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,5489.22,486.16,2283.32,1082.96,1566.13,231.71,10.25,4.461,2.824219,1.871933,29.907082,30.141871,0.130083
2026-02-12,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,5217.66,454.33,1709.27,986.66,1752.83,236.21,9.8,3.142,2.877444,2.032927,30.123429,31.891745,0.135012
2026-02-13,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,5293.51,475.99,3277.24,930.6,1438.25,213.38,14.58,4.292,2.6606,1.21376,29.74264,29.325076,0.137428
2026-02-14,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3329.79,339.48,1123.61,572.76,900.98,134.08,6.05,2.361,1.775463,1.279325,17.755039,18.44894,0.137595
2026-02-15,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2752.81,280.79,1123.53,520.5,890.95,130.32,5.52,4.863,1.599803,0.950609,17.108595,14.795701,0.113533
2026-02-16,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4223.85,475.06,2265.69,897.79,1638.37,243.59,13.49,4.846,2.819973,1.160619,32.381144,31.515302,0.129378
2026-02-17,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4310.94,448.27,1742.63,922.7,1145.33,183.68,8.83,5.646,2.338747,1.497924,24.256227,22.447244,0.122207
2026-02-18,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4007.85,492.84,1965.87,896.14,1394.26,203.98,10.48,3.753,2.662258,1.202447,27.027989,27.139557,0.13305
2026-02-19,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4465.57,430.51,2286.72,882.86,1442.22,184.38,11.99,4.657,2.532985,1.286782,25.630217,24.793424,0.134468
2026-02-20,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4585.6,399.02,2003.0,919.51,1380.53,211.68,11.07,5.639,2.403725,1.511226,28.0826,26.358068,0.124521
2026-02-21,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2479.43,214.76,878.47,401.97,922.12,117.75,7.25,3.669,1.426497,0.929623,16.465398,15.152376,0.128679
2026-02-22,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2659.89,365.73,1189.9,608.62,704.44,113.5,7.32,2.36,1.687537,0.861158,16.182647,16.371459,0.144247
2026-02-23,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4761.79,432.28,2151.89,801.01,1251.53,188.83,10.84,4.156,2.361992,1.529733,25.556307,25.292049,0.133943
2026-02-24,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,5429.08,514.51,2541.27,837.76,1545.76,218.92,9.64,4.91,2.836491,1.695791,28.180073,27.802494,0.126998
2026-02-25,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,5342.37,529.15,2388.29,911.93,1601.98,234.0,12.72,4.984,2.937053,1.730521,31.077874,30.761614,0.131462
2026-02-26,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4512.57,444.84,1631.16,807.86,1897.48,265.99,12.13,5.177,2.939546,1.674123,34.063542,33.499754,0.125944
2026-02-27,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4498.01,504.33,2077.49,831.73,1600.02,225.87,11.01,4.193,2.853638,1.420345,29.46779,29.549235,0.130824
2026-02-28,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2860.7,340.15,1180.41,603.14,1140.48,145.54,2.84,3.386,1.984202,0.980805,17.605832,17.185202,0.118081
2026-03-01,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2095.82,306.79,1191.96,389.71,1210.15,162.97,6.9,3.174,1.912764,0.53862,20.978183,20.255222,0.124284
2026-03-02,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4269.36,579.21,1593.54,1008.63,1695.72,244.05,11.43,3.909,3.168331,1.556236,31.632617,32.448432,0.132959
2026-03-03,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,5224.13,546.21,1818.39,899.62,1681.02,235.3,12.82,3.854,3.04682,1.976595,31.246653,32.416518,0.137765
2026-03-04,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,5415.95,586.61,2974.48,914.41,1080.64,152.5,9.75,5.124,2.6536,1.450048,21.418841,20.398618,0.133758
2026-03-05,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4998.6,498.52,2081.93,788.75,1337.02,192.82,12.3,4.07,2.608981,1.703144,26.572609,26.815041,0.139071
2026-03-06,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,5027.18,462.86,2255.91,846.85,1129.77,156.89,8.46,4.488,2.350363,1.623737,21.288202,20.77473,0.13242
2026-03-07,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3106.58,288.41,1237.02,568.66,902.17,119.59,5.12,3.301,1.638816,1.089772,15.865879,15.293155,0.127885
2026-03-08,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3443.31,289.1,1161.51,462.25,942.12,143.02,5.48,3.255,1.653984,1.323167,18.367885,18.089908,0.126483
2026-03-09,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,5740.72,537.8,3211.29,912.87,1697.89,233.21,12.12,3.892,3.040963,1.504855,30.745991,31.400289,0.134642
2026-03-10,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,5719.87,497.9,2007.77,983.7,1383.3,185.99,10.07,3.284,2.683233,2.154903,25.053909,26.608109,0.143064
2026-03-11,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,5475.94,399.36,2025.39,965.62,1455.49,227.41,9.29,5.65,2.476365,2.006226,28.990411,27.822811,0.122346
2026-03-12,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4310.59,492.01,1954.23,833.28,1387.88,204.7,11.64,3.999,2.642738,1.381351,27.551991,27.576902,0.13472
2026-03-13,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3896.26,527.44,1563.19,859.39,1538.93,230.7,12.38,4.538,2.869518,1.360337,30.559407,30.251064,0.131127
2026-03-14,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2603.85,376.39,1318.86,678.81,954.83,149.3,11.77,2.897,1.939763,0.7583,21.792619,21.593695,0.144633
2026-03-15,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2815.01,319.35,1234.03,691.56,888.99,118.25,4.82,3.98,1.734001,0.92528,15.67875,14.358256,0.121419
2026-03-16,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4678.54,525.64,2504.03,988.72,1620.01,235.89,10.27,4.789,2.95738,1.288614,30.290989,29.747777,0.126111
2026-03-17,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4727.65,471.7,1771.66,886.48,1497.3,198.74,11.26,4.164,2.690317,1.719402,26.809417,27.054742,0.136132
2026-03-18,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4819.45,522.51,1459.22,1022.21,1539.72,201.39,11.47,3.397,2.887923,1.943552,27.254972,28.689626,0.142455
2026-03-19,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,7120.03,647.9,1818.31,789.54,1166.74,177.8,9.62,3.825,2.866457,3.056924,23.898153,25.996762,0.146217
2026-03-20,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4392.12,477.1,2047.77,940.55,1206.77,169.05,8.33,4.252,2.471011,1.376356,22.548358,22.143626,0.130991
2026-03-21,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2632.13,250.6,774.52,466.67,673.29,97.31,6.58,3.723,1.325843,1.073803,14.11547,12.791681,0.131459
2026-03-22,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2527.66,379.4,1170.91,565.66,800.32,118.96,4.48,4.106,1.796529,0.796261,15.528313,14.014956,0.117815
2026-03-23,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4614.86,414.33,1653.43,968.21,1167.76,179.19,10.05,4.927,2.275274,1.720158,24.335997,23.404613,0.13061
2026-03-24,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4495.39,467.94,2470.65,1068.87,1364.07,196.24,8.77,4.515,2.602973,1.202618,25.617568,24.907743,0.126925
2026-03-25,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4719.2,505.48,2397.56,984.07,1592.13,221.74,12.5,3.992,2.87905,1.370345,29.763425,30.02086,0.13539
2026-03-26,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4498.36,525.2,2788.98,862.01,1598.23,206.86,8.02,4.369,2.913829,1.029225,26.269521,25.844073,0.124935
2026-03-27,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,5400.25,481.2,2091.34,876.19,1607.38,238.27,10.72,3.031,2.806299,1.926825,30.656451,32.358283,0.135804
2026-03-28,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3424.7,273.24,1760.57,464.46,984.69,125.9,4.87,4.217,1.647655,0.983081,16.344826,14.758372,0.117225
2026-03-29,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3277.12,323.84,1518.02,687.9,913.62,123.47,6.56,4.54,1.766038,1.032391,16.942713,15.201032,0.12312
2026-03-30,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,5855.18,510.89,2772.92,978.88,1281.06,199.14,8.64,4.669,2.631277,1.81118,25.808158,25.581463,0.12846
2026-03-31,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,5703.11,480.55,2498.69,1038.21,1520.31,209.52,11.81,5.405,2.762198,1.87535,28.245941,27.478257,0.131149
2026-04-01,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,5641.53,500.82,2743.21,1021.54,1778.51,218.89,9.78,3.949,3.030246,1.705781,28.351253,29.13852,0.13312
2026-04-02,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,5609.9,457.62,2201.0,1009.38,1587.86,216.0,13.91,4.252,2.752,1.98597,29.778777,30.264677,0.140111
2026-04-03,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,5961.84,441.45,1851.28,949.44,1360.94,198.93,9.63,3.651,2.506672,2.378854,26.182993,27.417945,0.137825
2026-04-04,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3232.93,320.42,1038.78,584.74,833.96,110.61,6.41,4.18,1.670357,1.270792,15.491505,14.252722,0.128851
2026-04-05,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2539.94,315.46,970.85,657.65,959.21,129.8,6.37,3.663,1.776114,0.913295,17.499274,16.525251,0.127312
2026-04-06,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4172.43,523.61,2037.67,1008.63,1513.98,200.64,11.7,2.75,2.866646,1.256734,27.266754,28.640405,0.142749
2026-04-07,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4105.74,482.88,1406.61,1031.49,1529.06,210.97,11.16,5.423,2.774501,1.565817,28.119257,27.037045,0.128158
2026-04-08,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4219.72,449.57,1289.51,935.08,1422.18,222.02,12.02,4.192,2.57715,1.695167,29.560682,29.640643,0.133503
2026-04-09,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4471.19,460.42,2041.86,990.97,1445.82,213.36,11.78,5.425,2.636689,1.424663,28.60261,27.239132,0.127666
2026-04-10,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4138.91,492.5,1741.06,847.5,1547.55,236.91,11.64,4.828,2.78087,1.400767,30.882508,30.236073,0.127624
2026-04-11,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3042.44,391.5,1241.75,497.35,1153.07,158.01,7.78,5.118,2.112289,1.050622,20.902898,18.947346,0.119909
2026-04-12,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2505.5,252.6,1075.38,495.01,1058.97,140.9,7.21,4.54,1.660555,0.836173,18.896134,16.852369,0.119604
2026-04-13,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4749.62,400.77,1871.01,844.4,1306.67,201.96,8.33,4.596,2.33211,1.677279,25.882516,25.295979,0.125253
2026-04-14,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4577.74,512.78,1588.59,792.89,1469.17,213.49,10.75,3.614,2.758998,1.734671,28.057188,28.937254,0.135542
2026-04-15,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4427.84,502.51,1955.84,1010.99,1362.42,197.95,11.08,4.445,2.683249,1.447272,26.728998,26.414658,0.133444
2026-04-16,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4462.55,575.14,1024.1,842.63,1293.32,191.87,9.41,2.787,2.787866,1.97951,25.294374,27.275101,0.142151
2026-04-17,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4278.7,451.52,1477.19,964.35,1654.58,214.13,11.38,3.404,2.783143,1.625545,28.496739,29.501337,0.137773
2026-04-18,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2811.06,299.85,955.94,585.33,987.79,137.09,7.04,3.825,1.744545,1.075974,18.489087,17.484219,0.127541
2026-04-19,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3420.97,261.81,1401.14,478.99,1118.07,149.78,5.42,3.846,1.731851,1.178645,19.051051,18.11524,0.120946
2026-04-20,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,5565.06,571.55,2010.09,996.68,1399.76,203.25,11.54,4.098,2.896928,2.065421,27.458996,28.323022,0.139353
2026-04-21,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,5418.88,463.7,2633.46,918.6,1493.58,197.62,10.58,4.698,2.671843,1.639277,26.426525,26.040099,0.13177
2026-04-22,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,6071.12,382.27,2760.01,1042.39,1341.25,205.71,8.65,4.0,2.349182,1.941317,26.527163,26.818062,0.130369
2026-04-23,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,5441.1,413.7,2196.79,1021.81,1737.43,248.96,10.99,4.583,2.762307,1.892107,31.96044,32.031727,0.12866
2026-04-24,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,5521.43,515.12,2693.97,1060.21,1697.35,239.94,12.48,5.222,3.007731,1.664425,31.680129,31.130509,0.129745
2026-04-25,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3327.16,308.28,1773.85,573.94,1197.91,164.15,7.23,2.83,1.941482,0.920197,21.354633,21.386065,0.130285
2026-04-26,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3658.85,309.26,1119.64,629.63,1219.86,177.32,11.12,3.479,1.973127,1.469014,24.378992,24.342285,0.137276
2026-04-27,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,5331.95,558.6,2229.37,967.71,1620.38,235.55,12.41,4.917,3.042028,1.811991,31.141142,31.078429,0.131941
2026-04-28,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,5382.09,551.72,2777.65,865.32,1295.96,199.21,8.44,3.673,2.731617,1.539008,25.658134,26.25529,0.1318
2026-04-29,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4358.04,495.81,1141.76,663.72,1368.09,191.03,12.06,2.912,2.604078,1.85524,26.21261,27.760336,0.145322
2026-04-30,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4410.72,470.47,1880.19,945.6,1041.88,135.66,9.33,4.67,2.315717,1.479121,19.527388,18.652456,0.13749
2026-05-01,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4405.76,488.15,1267.57,903.29,1097.83,160.46,10.39,3.754,2.402054,1.81324,22.501564,22.962893,0.14311
2026-05-02,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2793.85,305.39,1173.7,503.77,598.05,86.62,3.63,3.493,1.41651,0.946403,11.794206,10.663877,0.123112
2026-05-03,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2646.0,314.19,672.62,503.1,776.46,103.62,5.86,4.893,1.589855,1.137748,14.485097,12.31988,0.118898
2026-05-04,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4685.83,516.7,1643.65,1005.09,1292.24,171.58,8.9,4.456,2.661219,1.765974,23.088676,23.059408,0.134394
2026-05-05,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4515.44,507.06,1292.15,1063.56,1642.45,205.26,12.04,5.115,2.940649,1.862215,27.919206,27.606646,0.134496
2026-05-06,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4587.22,486.41,2341.74,782.12,1594.81,227.11,11.93,3.725,2.791827,1.325843,29.952194,30.345339,0.133616
2026-05-07,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4209.32,529.92,1068.53,1078.43,1515.81,204.76,8.57,4.019,2.898376,1.810778,26.418141,27.108469,0.13239
2026-05-08,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4387.94,533.08,1245.03,988.22,1499.89,215.67,11.79,3.977,2.876327,1.815483,28.839768,29.554312,0.137036
2026-05-09,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2218.19,359.02,842.78,540.5,1198.78,174.39,9.21,3.023,2.071857,0.800393,23.218779,23.067714,0.132279
2026-05-10,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,2424.32,208.95,800.05,519.26,960.39,130.66,6.18,3.412,1.465371,0.941354,17.422934,16.41788,0.125652
2026-05-11,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4678.02,543.08,1321.6,767.47,1571.17,233.87,12.76,4.165,2.921041,1.938654,30.991853,31.686797,0.135492
2026-05-12,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4499.45,523.17,1451.24,881.01,1425.02,209.05,8.11,4.554,2.766495,1.765604,26.548985,26.527371,0.126892
2026-05-13,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,4526.07,478.85,1886.35,932.87,1297.54,180.52,8.99,3.027,2.550506,1.541461,24.002169,25.067093,0.138863
2026-05-14,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,5209.33,501.96,1956.55,951.08,1536.8,213.52,12.25,3.527,2.816884,1.892174,28.788571,29.971039,0.140365
2026-05-15,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,5375.51,470.17,1793.16,920.93,1476.03,200.56,8.66,2.779,2.674908,2.076728,25.927286,27.900291,0.139111
2026-05-16,FAC-CN-03,Industrial Drives Campus,Shenzhen-CN,Machining,3470.39,364.79,1054.01,690.15,837.4,108.33,7.6,4.058,1.812185,1.39772,15.818997,14.970946,0.138197
2025-11-18,FAC-EU-04,Nordic Smart Factory,Nordics-EU,Robotics,6458.58,721.39,752.26,738.64,1333.52,166.92,8.88,3.386,3.193814,0.812639,22.433613,23.053806,0.138114
2025-11-19,FAC-EU-04,Nordic Smart Factory,Nordics-EU,Robotics,3885.19,499.72,689.16,835.16,1540.67,205.68,10.82,4.52,2.792083,0.46045,27.306656,26.039118,0.126602
2025-11-20,FAC-EU-04,Nordic Smart Factory,Nordics-EU,Robotics,3984.06,558.75,703.96,957.61,1624.72,203.93,13.77,3.84,3.044175,0.472497,28.441229,28.118313,0.137885
2025-11-21,FAC-EU-04,Nordic Smart Factory,Nordics-EU,Robotics,3296.41,544.53,793.56,1154.83,1767.96,249.98,13.53,3.892,3.163843,0.365611,33.218475,32.8563,0.131435
2025-11-22,FAC-EU-04,Nordic Smart Factory,Nordics-EU,Robotics,2245.77,342.29,572.45,531.65,1072.55,135.5,6.14,3.486,1.919301,0.245265,17.909478,16.58782,0.122423
2025-11-23,FAC-EU-04,Nordic Smart Factory,Nordics-EU,Robotics,2502.62,364.94,492.13,588.96,1298.73,161.23,9.01,5.108,2.180884,0.290811,21.807194,19.170774,0.118901
2025-11-24,FAC-EU-04,Nordic Smart Factory,Nordics-EU,Robotics,3271.5,509.64,763.64,955.05,1719.27,254.05,11.6,4.679,2.991485,0.365719,32.703353,31.381113,0.123522
2025-11-25,FAC-EU-04,Nordic Smart Factory,Nordics-EU,Robotics,3695.76,496.11,702.56,944.91,1817.05,221.39,12.26,3.985,3.035441,0.43236,29.601877,29.085133,0.131375
2025-11-26,FAC-EU-04,Nordic Smart Factory,Nordics-EU,Robotics,3616.0,562.65,1012.28,945.17,1868.04,225.25,12.22,3.391,3.256626,0.384044,29.983556,30.233442,0.134222
2025-11-27,FAC-EU-04,Nordic Smart Factory,Nordics-EU,Robotics,4645.9,575.99,1071.17,1059.22,1259.93,207.33,8.97,4.312,2.803249,0.520956,26.839173,25.851231,0.124686
2025-11-28,FAC-EU-04,Nordic Smart Factory,Nordics-EU,Robotics,4836.19,538.84,1437.07,967.89,1285.06,173.32,8.62,4.242,2.707445,0.503651,23.125705,22.095135,0.127479
2025-11-29,FAC-EU-04,Nordic Smart Factory,Nordics-EU,Robotics,2384.19,316.68,699.55,604.39,984.84,135.9,7.66,2.979,1.79081,0.249364,18.637175,17.698188,0.130231
2025-11-30,FAC-EU-04,Nordic Smart Factory,Nordics-EU,Robotics,2701.09,355.74,388.56,343.58,894.18,120.57,4.53,3.913,1.769772,0.330985,15.579528,13.767359,0.114182
2025-12-01,FAC-EU-04,Nordic Smart Factory,Nordics-EU,Robotics,4666.58,533.83,1231.19,1063.18,1460.46,198.0,10.83,5.199,2.859449,0.504645,26.660329,24.824999,0.125378
2025-12-02,FAC-EU-04,Nordic Smart Factory,Nordics-EU,Robotics,4959.69,519.58,1585.37,1058.99,1817.43,227.17,12.09,4.638,3.120316,0.50312,30.197552,29.182914,0.128462
2025-12-03,FAC-EU-04,Nordic Smart Factory,Nordics-EU,Robotics,4616.74,537.57,1331.75,1114.32,1752.71,224.98,10.49,4.267,3.124677,0.485611,29.333571,28.676812,0.127463
2025-12-04,FAC-EU-04,Nordic Smart Factory,Nordics-EU,Robotics,4585.86,559.89,1412.31,809.47,1582.78,230.07,14.59,4.113,2.983849,0.471627,31.392649,30.735557,0.133593
2025-12-05,FAC-EU-04,Nordic Smart Factory,Nordics-EU,Robotics,4651.01,467.43,1158.33,1008.4,2068.06,264.53,16.97,3.866,3.181474,0.511212,36.072702,35.899346,0.135712
2025-12-06,FAC-EU-04,Nordic Smart Factory,Nordics-EU,Robotics,1816.98,347.98,447.1,565.07,1081.97,150.44,10.24,5.014,1.948817,0.200363,21.198244,18.33357,0.121863
2025-12-07,FAC-EU-04,Nordic Smart Factory,Nordics-EU,Robotics,2281.54,403.73,600.61,618.01,995.52,126.75,5.65,4.858,2.035663,0.246886,16.85671,14.281587,0.112672
